"FacilityID","URL","Name","FacilityType","Address1","Town","State","AddressNote","Latitude","Longitude","Parking","ParkingAccessible","ParkingNote","KeyRequired","MLAK24","MLAKAfterHours","PaymentRequired","AccessNote","AdultChange","ChangingPlaces","BYOSling","ACShower","ACMLAK","AdultChangeNote","BabyChange","BabyCareRoom","BabyChangeNote","DumpPoint","DPWashout","DPAfterHours","DumpPointNote","OpeningHours","OpeningHoursNote","Male","Female","Unisex","AllGender","Ambulant","Accessible","LHTransfer","RHTransfer","ToiletNote","SharpsDisposal","DrinkingWater","SanitaryDisposal","MensPadDisposal","Shower"
"46617","https://toiletmap.gov.au/facility/46617","Lindenow South Recreation Reserve Block 2","Park or reserve","545 Lindenow Glenaladale Road","Lindenow South","VIC","","-37.83283594","147.42905616","False","False","","True","False","False","False","The toilets are only open when the reserve is being utilised","False","False","False","False","False","","False","False","","False","False","False","","OPEN: Daylight hours","","True","True","False","False","False","False","False","False","","False","False","False","False","False"
"46619","https://toiletmap.gov.au/facility/46619","Bairnsdale Airport","Airport","345 Bengworden Road","Bairnsdale","VIC","","-37.88200771","147.56713294","True","False","","True","False","False","False","","False","False","False","False","False","","False","False","","False","False","False","","OPEN: 24 hours","","True","True","False","False","False","False","False","False","","False","False","False","False","False"
"46621","https://toiletmap.gov.au/facility/46621","Bairnsdale Recreation Reserve","Other","Anderson Street","Bairnsdale","VIC","","-37.82692316","147.60824172","False","False","","True","False","False","False","","False","False","False","False","False","","False","False","","False","False","False","","OPEN: Variable hours","Open when the recreation reserve is in use.","True","True","False","False","False","False","False","False","","False","False","False","False","False"
"46625","https://toiletmap.gov.au/facility/46625","Omeo Recreation Reserve","Other","Park Street","Omeo","VIC","Attached to the multipurpose room.","-37.09490457","147.59848733","False","False","","True","False","False","False","","False","False","False","False","False","","False","False","","False","False","False","","OPEN: Variable hours","Open when the recreation reserve is in use","True","True","False","False","False","False","False","False","","False","False","False","False","False"
"46629","https://toiletmap.gov.au/facility/46629","Soldiers Memorial Hall","Community building","179 Day Avenue","Omeo","VIC","","-37.10079100","147.59151500","True","False","","False","False","False","False","","False","False","False","False","False","","False","False","","False","False","False","","OPEN: Daylight hours","","True","True","False","False","False","False","False","False","","False","False","True","False","False"
"46631","https://toiletmap.gov.au/facility/46631","Omeo Caravan Park","Park or reserve","Old Omeo Highway","Omeo","VIC","","-37.09052015","147.59736731","False","False","","True","False","False","False","","False","False","False","False","False","","False","False","","False","False","False","","OPEN: Daylight hours","","True","True","False","False","False","False","False","False","","False","False","False","False","False"
"46633","https://toiletmap.gov.au/facility/46633","Anglers Rest","Camping ground","2855 Omeo Highway","Anglers Rest","VIC","","-36.98948684","147.48972185","True","False","","False","False","False","False","","False","False","False","False","False","","False","False","","False","False","False","","OPEN: 24 hours","","True","True","False","False","False","False","False","False","","False","False","False","False","False"
"46635","https://toiletmap.gov.au/facility/46635","Hinnomunjie Bridge","Camping ground","1233 Omeo Valley Road","Omeo Valley","VIC","","-36.94461023","147.60935608","True","False","","False","False","False","False","","False","False","False","False","False","","False","False","","False","False","False","","OPEN: 24 hours","","False","False","True","False","False","False","False","False","","False","False","False","False","False"
"46637","https://toiletmap.gov.au/facility/46637","Wy Yung Recreation Reserve Block 1","Park or reserve","34 Mitchell River Flats Road","Wy Yung","VIC","","-37.81395452","147.61983296","False","False","","True","False","False","False","","False","False","False","False","False","","False","False","","False","False","False","","OPEN: Daylight hours","","False","True","False","False","False","False","False","False","","False","False","False","False","False"
"46639","https://toiletmap.gov.au/facility/46639","Wy Yung Recreation Reserve Block 2","Park or reserve","34 Mitchell River Flats Road","Wy Yung","VIC","","-37.81403080","147.62014410","False","False","","True","False","False","False","","False","False","False","False","False","","False","False","","False","False","False","","OPEN: Daylight hours","","True","False","False","False","False","False","False","False","","False","False","False","False","False"
"46641","https://toiletmap.gov.au/facility/46641","Bairnsdale Saleyards","Other","Saleyards Road","Bairnsdale","VIC","","-37.83332601","147.62351200","True","False","","True","False","False","False","","False","False","False","False","False","","False","False","","False","False","False","","OPEN: Venue hours","","True","True","False","False","False","False","False","False","","False","False","False","False","False"
"46645","https://toiletmap.gov.au/facility/46645","Lucknow Recreation Reserve Block 1","Park or reserve","64 Great Alpine Road","Lucknow","VIC","","-37.81285217","147.64866249","False","False","","True","False","False","False","","False","False","False","False","False","","False","False","","False","False","False","","OPEN: Daylight hours","","False","True","False","False","False","False","False","False","","False","False","False","False","False"
"46647","https://toiletmap.gov.au/facility/46647","Lucknow Recreation Reserve Block 2","Park or reserve","64 Great Alpine Road","Lucknow","VIC","","-37.81289455","147.64861958","False","False","","True","False","False","False","","False","False","False","False","False","","False","False","","False","False","False","","OPEN: Daylight hours","","True","False","False","False","False","False","False","False","","False","False","False","False","False"
"46649","https://toiletmap.gov.au/facility/46649","Eagle Point Tennis Courts","Sporting facility","School Road","Eagle Point","VIC","","-37.89191388","147.67875468","False","False","","True","False","False","False","","False","False","False","False","False","","False","False","","False","False","False","","OPEN: Variable hours","","True","True","False","False","False","False","False","False","","False","False","False","False","False"
"46651","https://toiletmap.gov.au/facility/46651","Eagle Point Cemetery","Cemetery","1280 Paynesville Road","Paynesville","VIC","","-37.90613983","147.70624673","False","False","","False","False","False","False","","False","False","False","False","False","","False","False","","False","False","False","","OPEN: Daylight hours","","True","True","False","False","False","False","False","False","","False","False","False","False","False"
"46653","https://toiletmap.gov.au/facility/46653","Sarsfield Recreation Reserve","Other","School Road","Sarsfield","VIC","","-37.75524685","147.71442527","True","True","Gravel carpark Flat ","False","False","False","False","","False","False","False","False","False","","True","False","","False","False","False","","OPEN: 24 hours","","False","False","True","False","True","True","False","False","1 accessible toilet with baby change open - the other toilets are kept locked between community events. Toilets are maintained by volunteers - QR Code and box onsite for donations.","False","True","False","False","False"
"46655","https://toiletmap.gov.au/facility/46655","Swifts Creek Recreation Reserve","Park or reserve","LOT 1E CASSILIS Road","Swifts Creek","VIC","","-37.26507738","147.71751682","False","False","","True","False","False","False","","False","False","False","False","False","","False","False","","False","False","False","","OPEN: Daylight hours","","True","True","False","False","False","False","False","False","","False","False","False","False","False"
