data.id,,kommentarnummer,analyse,post
1icbs4i,5,5.0,-1.0,0
1icbs4i,6,6.0,0.0,0
1icbs4i,7,7.0,1.0,0
1icbs4i,8,8.0,-1.0,0
1icbs4i,9,9.0,1.0,0
1icbs4i,10,10.0,0.0,0
1icbs4i,11,11.0,1.0,0
1icbs4i,12,12.0,0.0,0
1icbs4i,13,13.0,-1.0,0
1icbs4i,14,14.0,-1.0,0
1icbs4i,15,15.0,0.0,0
1icbs4i,16,16.0,1.0,0
1icbs4i,17,17.0,0.0,0
1icbs4i,18,18.0,-1.0,0
1icbs4i,19,19.0,-1.0,0
1icbs4i,20,20.0,0.0,0
1icbs4i,21,21.0,1.0,0
1icbs4i,22,22.0,0.0,0
1icbs4i,23,23.0,1.0,0
1icbs4i,24,24.0,1.0,0
1icbs4i,25,25.0,1.0,0
1icbs4i,26,26.0,0.0,0
1icbs4i,27,27.0,0.0,0
1icbs4i,28,28.0,1.0,0
1icbs4i,29,29.0,-1.0,0
1icbs4i,30,30.0,0.0,0
1icbs4i,31,31.0,1.0,0
1icbs4i,32,32.0,0.0,0
1icbs4i,33,33.0,-1.0,0
1icbs4i,34,34.0,0.0,0
1icbs4i,35,35.0,1.0,0
1icbs4i,36,36.0,1.0,0
1icbs4i,37,37.0,-1.0,0
1icbs4i,38,38.0,1.0,0
1icbs4i,39,39.0,-1.0,0
1icbs4i,40,40.0,-1.0,0
1icbs4i,41,41.0,0.0,0
1icbs4i,42,42.0,0.0,0
1icbs4i,43,43.0,0.0,0
1icbs4i,44,44.0,1.0,0
1icbs4i,45,45.0,1.0,0
1icbs4i,46,46.0,1.0,0
1icbs4i,47,47.0,1.0,0
1icbs4i,48,48.0,-1.0,0
1icbs4i,49,49.0,1.0,0
1icbs4i,50,50.0,0.0,0
1icbs4i,51,51.0,-1.0,0
1icbs4i,52,52.0,1.0,0
1icbs4i,53,53.0,-1.0,0
1icbs4i,54,54.0,-1.0,0
1icbs4i,55,55.0,-1.0,0
1icbs4i,56,56.0,1.0,0
1icbs4i,57,57.0,1.0,0
1icbs4i,58,58.0,0.0,0
1icbs4i,59,59.0,1.0,0
1icbs4i,60,60.0,-1.0,0
1icbs4i,61,61.0,-1.0,0
1icbs4i,62,62.0,-1.0,0
1icbs4i,63,63.0,-1.0,0
1icbs4i,64,64.0,0.0,0
1icbs4i,65,65.0,0.0,0
1icbs4i,66,66.0,0.0,0
1icbs4i,67,67.0,0.0,0
1icbs4i,68,68.0,-1.0,0
1icbs4i,69,69.0,0.0,0
1icbs4i,70,70.0,-1.0,0
1icbs4i,71,71.0,-1.0,0
1icbs4i,72,72.0,1.0,0
1icbs4i,73,73.0,0.0,0
1icbs4i,74,74.0,-1.0,0
1icbs4i,75,75.0,0.0,0
1icbs4i,76,76.0,1.0,0
1icbs4i,77,77.0,0.0,0
1icbs4i,78,78.0,-1.0,0
1icbs4i,79,79.0,0.0,0
1icbs4i,80,80.0,0.0,0
1icbs4i,81,81.0,0.0,0
1icbs4i,82,82.0,0.0,0
1icbs4i,83,83.0,0.0,0
1icbs4i,84,84.0,1.0,0
1icbs4i,85,85.0,1.0,0
1icbs4i,86,86.0,1.0,0
1icbs4i,87,87.0,0.0,0
1icbs4i,88,88.0,0.0,0
1icbs4i,89,89.0,0.0,0
1icbs4i,90,90.0,0.0,0
1icbs4i,91,91.0,0.0,0
1icbs4i,92,92.0,-1.0,0
1icbs4i,93,93.0,-1.0,0
1icbs4i,94,94.0,-1.0,0
1icbs4i,95,95.0,0.0,0
1icbs4i,96,96.0,-1.0,0
1icbs4i,97,97.0,-1.0,0
1icbs4i,98,98.0,0.0,0
1icbs4i,99,99.0,-1.0,0
1icbs4i,100,100.0,0.0,0
1icbs4i,101,101.0,0.0,0
1icbs4i,102,102.0,-1.0,0
1icbs4i,103,103.0,0.0,0
1icbs4i,104,104.0,0.0,0
1icbs4i,105,105.0,1.0,0
1icbs4i,106,106.0,0.0,0
1icbs4i,107,107.0,0.0,0
1icbs4i,108,108.0,0.0,0
1icbs4i,109,109.0,0.0,0
1icbs4i,110,110.0,0.0,0
1icbs4i,111,111.0,0.0,0
1icbs4i,112,112.0,-1.0,0
1icbs4i,113,113.0,-1.0,0
1icbs4i,114,114.0,0.0,0
1icbs4i,115,115.0,1.0,0
1icbs4i,116,116.0,0.0,0
1icbs4i,117,117.0,0.0,0
1icbs4i,118,118.0,0.0,0
1icbs4i,119,119.0,0.0,0
1icbs4i,120,120.0,-1.0,0
1icbs4i,121,121.0,-1.0,0
1icbs4i,122,122.0,-1.0,0
1icbs4i,123,123.0,-1.0,0
1icbs4i,124,124.0,-1.0,0
1icbs4i,125,125.0,0.0,0
1icbs4i,126,126.0,0.0,0
1icbs4i,127,127.0,-1.0,0
1icbs4i,128,128.0,-1.0,0
1icbs4i,129,129.0,-1.0,0
1icbs4i,130,130.0,1.0,0
1icbs4i,131,131.0,1.0,0
1icbs4i,132,132.0,-1.0,0
1icbs4i,133,133.0,-1.0,0
1icbs4i,134,134.0,-1.0,0
1icbs4i,135,135.0,1.0,0
1icbs4i,136,136.0,1.0,0
1icbs4i,137,137.0,1.0,0
1icbs4i,138,138.0,1.0,0
1icbs4i,139,139.0,0.0,0
1icbs4i,140,140.0,-1.0,0
1icbs4i,141,141.0,-1.0,0
1icbs4i,142,142.0,-1.0,0
1icbs4i,143,143.0,-1.0,0
1icbs4i,144,144.0,0.0,0
1icbs4i,145,145.0,0.0,0
1icbs4i,146,146.0,-1.0,0
1icbs4i,147,147.0,-1.0,0
1icbs4i,148,148.0,1.0,0
1icbs4i,149,149.0,1.0,0
1icbs4i,150,150.0,0.0,0
1icbs4i,151,151.0,0.0,0
1icbs4i,152,152.0,-1.0,0
1icbs4i,153,153.0,0.0,0
1icbs4i,154,154.0,1.0,0
1icbs4i,155,155.0,1.0,0
1icbs4i,156,156.0,0.0,0
1icbs4i,157,157.0,0.0,0
1icbs4i,158,158.0,0.0,0
1icbs4i,159,159.0,0.0,0
1icbs4i,160,160.0,0.0,0
1icbs4i,161,161.0,0.0,0
1icbs4i,162,162.0,0.0,0
1icbs4i,163,163.0,0.0,0
1icbs4i,164,164.0,0.0,0
1icbs4i,165,165.0,0.0,0
1icbs4i,166,166.0,0.0,0
1icbs4i,167,167.0,0.0,0
1icbs4i,168,168.0,0.0,0
1icbs4i,169,169.0,0.0,0
1icbs4i,170,170.0,0.0,0
1icbs4i,171,171.0,0.0,0
1icbs4i,172,172.0,1.0,0
1icbs4i,173,173.0,1.0,0
1icbs4i,174,174.0,1.0,0
1icbs4i,175,175.0,-1.0,0
1icbs4i,176,176.0,1.0,0
1icbs4i,177,177.0,0.0,0
1icbs4i,178,178.0,-1.0,0
1icbs4i,179,179.0,0.0,0
1icbs4i,180,180.0,0.0,0
1icbs4i,181,181.0,0.0,0
1icbs4i,182,182.0,0.0,0
1icbs4i,183,183.0,0.0,0
1icbs4i,184,184.0,-1.0,0
1icrrmk,0,0.0,0.0,0
1icrrmk,1,1.0,-1.0,0
1icrrmk,2,2.0,0.0,0
1icrrmk,3,3.0,1.0,0
1icrrmk,4,4.0,0.0,0
1icrrmk,5,5.0,-1.0,0
1icrrmk,6,6.0,0.0,0
1icrrmk,7,7.0,1.0,0
1icrrmk,8,8.0,0.0,0
1icrrmk,9,9.0,0.0,0
1icrrmk,10,10.0,0.0,0
1icrrmk,11,11.0,1.0,0
1icrrmk,12,12.0,0.0,0
1icrrmk,13,13.0,1.0,0
1icrrmk,14,14.0,0.0,0
1icrrmk,15,15.0,1.0,0
1icrrmk,16,16.0,0.0,0
1icrrmk,17,17.0,0.0,0
1icrrmk,18,18.0,0.0,0
1icrrmk,19,19.0,0.0,0
1icrrmk,20,20.0,0.0,0
1icrrmk,21,21.0,1.0,0
1icrrmk,22,22.0,0.0,0
1icrrmk,23,23.0,0.0,0
1icrrmk,24,24.0,-1.0,0
1icrrmk,25,25.0,0.0,0
1icrrmk,26,26.0,0.0,0
1icrrmk,27,27.0,0.0,0
1icrrmk,28,28.0,0.0,0
1icrrmk,29,29.0,0.0,0
1icrrmk,30,30.0,1.0,0
1icrrmk,31,31.0,0.0,0
1icrrmk,32,32.0,0.0,0
1icrrmk,33,33.0,0.0,0
1icrrmk,34,34.0,1.0,0
1icrrmk,35,35.0,0.0,0
1icrrmk,36,36.0,1.0,0
1icrrmk,37,37.0,1.0,0
1icrrmk,38,38.0,0.0,0
1icrrmk,39,39.0,0.0,0
1icrrmk,40,40.0,0.0,0
1icrrmk,41,41.0,0.0,0
1icrrmk,42,42.0,0.0,0
1icrrmk,43,43.0,0.0,0
1icrrmk,44,44.0,0.0,0
1icrrmk,45,45.0,0.0,0
1icrrmk,46,46.0,0.0,0
1icrrmk,47,47.0,0.0,0
1icrrmk,48,48.0,0.0,0
1icrrmk,49,49.0,0.0,0
1icrrmk,50,50.0,0.0,0
1icrrmk,51,51.0,1.0,0
1icrrmk,52,52.0,0.0,0
1icrrmk,53,53.0,0.0,0
1icrrmk,54,54.0,0.0,0
1icrrmk,55,55.0,1.0,0
1icrrmk,56,56.0,1.0,0
1icrrmk,57,57.0,0.0,0
1icrrmk,58,58.0,0.0,0
1icrrmk,59,59.0,0.0,0
1icrrmk,60,60.0,-1.0,0
1icrrmk,61,61.0,0.0,0
1icrrmk,62,62.0,0.0,0
1icrrmk,63,63.0,0.0,0
1icrrmk,64,64.0,0.0,0
1icrrmk,65,65.0,-1.0,0
1icrrmk,66,66.0,0.0,0
1icrrmk,67,67.0,1.0,0
1icrrmk,68,68.0,1.0,0
1icrrmk,69,69.0,1.0,0
1icrrmk,70,70.0,0.0,0
1icrrmk,71,71.0,1.0,0
1icrrmk,72,72.0,0.0,0
1icrrmk,73,73.0,0.0,0
1icrrmk,74,74.0,0.0,0
1icrrmk,75,75.0,0.0,0
1icrrmk,76,76.0,0.0,0
1icrrmk,77,77.0,0.0,0
1icrrmk,78,78.0,1.0,0
1icrrmk,79,79.0,1.0,0
1icrrmk,80,80.0,-1.0,0
1icrrmk,81,81.0,1.0,0
1icrrmk,82,82.0,0.0,0
1icrrmk,83,83.0,0.0,0
1icrrmk,84,84.0,1.0,0
1icrrmk,85,85.0,0.0,0
1icrrmk,86,86.0,1.0,0
1ido1ou,0,0.0,1.0,0
1ido1ou,1,1.0,0.0,0
1ido1ou,2,2.0,1.0,0
1ido1ou,3,3.0,0.0,0
1ido1ou,4,4.0,-1.0,0
1ido1ou,5,5.0,1.0,0
1ido1ou,6,6.0,0.0,0
1ido1ou,7,7.0,0.0,0
1ido1ou,8,8.0,0.0,0
1ido1ou,9,9.0,-1.0,0
1ido1ou,10,10.0,0.0,0
1ido1ou,11,11.0,0.0,0
1ido1ou,12,12.0,0.0,0
1ido1ou,13,13.0,1.0,0
1ido1ou,14,14.0,0.0,0
1ido1ou,15,15.0,0.0,0
1ido1ou,16,16.0,0.0,0
1ido1ou,17,17.0,1.0,0
1ido1ou,18,18.0,-1.0,0
1ido1ou,19,19.0,0.0,0
1ido1ou,20,20.0,0.0,0
1ido1ou,21,21.0,-1.0,0
1ido1ou,22,22.0,0.0,0
1ido1ou,23,23.0,0.0,0
1ido1ou,24,24.0,0.0,0
1ido1ou,25,25.0,0.0,0
1ido1ou,26,26.0,0.0,0
1ido1ou,27,27.0,0.0,0
1ido1ou,28,28.0,0.0,0
1ido1ou,29,29.0,0.0,0
1ido1ou,30,30.0,1.0,0
1ido1ou,31,31.0,1.0,0
1ido1ou,32,32.0,0.0,0
1ido1ou,33,33.0,0.0,0
1ido1ou,34,34.0,0.0,0
1ido1ou,35,35.0,0.0,0
1ido1ou,36,36.0,0.0,0
1ido1ou,37,37.0,-1.0,0
1ido1ou,38,38.0,1.0,0
1ido1ou,39,39.0,0.0,0
1ido1ou,40,40.0,1.0,0
1ido1ou,41,41.0,0.0,0
1ido1ou,42,42.0,0.0,0
1ido1ou,43,43.0,-1.0,0
1ido1ou,44,44.0,0.0,0
1ido1ou,45,45.0,1.0,0
1ido1ou,46,46.0,0.0,0
1ido1ou,47,47.0,-1.0,0
1ido1ou,48,48.0,1.0,0
1ido1ou,49,49.0,1.0,0
1ido1ou,50,50.0,1.0,0
1ido1ou,51,51.0,0.0,0
1ido1ou,52,52.0,0.0,0
1ido1ou,53,53.0,0.0,0
1ido1ou,54,54.0,0.0,0
1ido1ou,55,55.0,0.0,0
1ido1ou,56,56.0,0.0,0
1ido1ou,57,57.0,0.0,0
1ido1ou,58,58.0,0.0,0
1ido1ou,59,59.0,0.0,0
1ido1ou,60,60.0,0.0,0
1ido1ou,61,61.0,0.0,0
1ido1ou,62,62.0,0.0,0
1ido1ou,63,63.0,0.0,0
1ido1ou,64,64.0,0.0,0
1ido1ou,65,65.0,1.0,0
1ido1ou,66,66.0,-1.0,0
1ido1ou,67,67.0,0.0,0
1ido1ou,68,68.0,-1.0,0
1ido1ou,69,69.0,1.0,0
1ido1ou,70,70.0,1.0,0
1ido1ou,71,71.0,1.0,0
1ido1ou,72,72.0,0.0,0
1ieoclk,0,0.0,-1.0,0
1ieoclk,1,1.0,1.0,0
1ieoclk,2,2.0,0.0,0
1ieoclk,3,3.0,0.0,0
1ieoclk,4,4.0,0.0,0
1ieoclk,5,5.0,0.0,0
1ieoclk,6,6.0,0.0,0
1ieoclk,7,7.0,0.0,0
1ieoclk,8,8.0,1.0,0
1ieoclk,9,9.0,1.0,0
1ieoclk,10,10.0,0.0,0
1ieoclk,11,11.0,0.0,0
1ieoclk,12,12.0,0.0,0
1ieoclk,13,13.0,0.0,0
1ieoclk,14,14.0,1.0,0
1ieoclk,15,15.0,1.0,0
1ieoclk,16,16.0,0.0,0
1ieoclk,17,17.0,0.0,0
1ieoclk,18,18.0,0.0,0
1ieoclk,19,19.0,0.0,0
1ieoclk,20,20.0,0.0,0
1ieoclk,21,21.0,0.0,0
1ieoclk,22,22.0,1.0,0
1ieoclk,23,23.0,0.0,0
1ieoclk,24,24.0,0.0,0
1ieoclk,25,25.0,0.0,0
1ieoclk,26,26.0,-1.0,0
1ieoclk,27,27.0,0.0,0
1ieoclk,28,28.0,0.0,0
1ieoclk,29,29.0,0.0,0
1ieoclk,30,30.0,1.0,0
1ieoclk,31,31.0,1.0,0
1ieoclk,32,32.0,0.0,0
1ieoclk,33,33.0,1.0,0
1ieoclk,34,34.0,0.0,0
1ieoclk,35,35.0,0.0,0
1ieoclk,36,36.0,0.0,0
1ieoclk,37,37.0,0.0,0
1ieoclk,38,38.0,1.0,0
1ieoclk,39,39.0,0.0,0
1ieoclk,40,40.0,0.0,0
1ieoclk,41,41.0,1.0,0
1ieoclk,42,42.0,0.0,0
1ieoclk,43,43.0,1.0,0
1ieoclk,44,44.0,1.0,0
1ieoclk,45,45.0,1.0,0
1ieoclk,46,46.0,1.0,0
1ieoclk,47,47.0,1.0,0
1ieoclk,48,48.0,0.0,0
1ieoclk,49,49.0,0.0,0
1ieoclk,50,50.0,0.0,0
1ieoclk,51,51.0,0.0,0
1ieoclk,52,52.0,0.0,0
1ieoclk,53,53.0,0.0,0
1ieoclk,54,54.0,-1.0,0
1ieoclk,55,55.0,0.0,0
1ieoclk,56,56.0,-1.0,0
1ieoclk,57,57.0,1.0,0
1ieoclk,58,58.0,-1.0,0
1ieoclk,59,59.0,0.0,0
1ieoclk,60,60.0,0.0,0
1ieoclk,61,61.0,0.0,0
1ieoclk,62,62.0,0.0,0
1ieoclk,63,63.0,0.0,0
1ieoclk,64,64.0,0.0,0
1ieoclk,65,65.0,0.0,0
1ieoclk,66,66.0,0.0,0
1ieoclk,67,67.0,0.0,0
1ieoclk,68,68.0,0.0,0
1ieoclk,69,69.0,0.0,0
1ieoclk,70,70.0,1.0,0
1ieoclk,71,71.0,1.0,0
1ieoclk,72,72.0,0.0,0
1ieoclk,73,73.0,1.0,0
1ieoclk,74,74.0,0.0,0
1ieoclk,75,75.0,0.0,0
1ieoclk,76,76.0,0.0,0
1ieoclk,77,77.0,0.0,0
1ieoclk,78,78.0,0.0,0
1ieoclk,79,79.0,0.0,0
1iftfqb,0,0.0,-1.0,0
1iftfqb,1,1.0,0.0,0
1iftfqb,2,2.0,-1.0,0
1iftfqb,3,3.0,0.0,0
1iftfqb,4,4.0,0.0,0
1iftfqb,5,5.0,-1.0,0
1iftfqb,6,6.0,0.0,0
1iftfqb,7,7.0,0.0,0
1iftfqb,8,8.0,0.0,0
1iftfqb,9,9.0,-1.0,0
1iftfqb,10,10.0,-1.0,0
1iftfqb,11,11.0,0.0,0
1iftfqb,12,12.0,1.0,0
1iftfqb,13,13.0,0.0,0
1iftfqb,14,14.0,0.0,0
1iftfqb,15,15.0,0.0,0
1iftfqb,16,16.0,0.0,0
1iftfqb,17,17.0,0.0,0
1iftfqb,18,18.0,0.0,0
1iftfqb,19,19.0,0.0,0
1iftfqb,20,20.0,1.0,0
1iftfqb,21,21.0,0.0,0
1iftfqb,22,22.0,-1.0,0
1iftfqb,23,23.0,0.0,0
1iftfqb,24,24.0,0.0,0
1iftfqb,25,25.0,0.0,0
1iftfqb,26,26.0,0.0,0
1iftfqb,27,27.0,0.0,0
1iftfqb,28,28.0,-1.0,0
1iftfqb,29,29.0,-1.0,0
1iftfqb,30,30.0,0.0,0
1iftfqb,31,31.0,0.0,0
1iftfqb,32,32.0,0.0,0
1iftfqb,33,33.0,0.0,0
1iftfqb,34,34.0,0.0,0
1iftfqb,35,35.0,0.0,0
1iftfqb,36,36.0,0.0,0
1iftfqb,37,37.0,0.0,0
1iftfqb,38,38.0,1.0,0
1iftfqb,39,39.0,1.0,0
1iftfqb,40,40.0,1.0,0
1iftfqb,41,41.0,0.0,0
1iftfqb,42,42.0,0.0,0
1iftfqb,43,43.0,1.0,0
1iftfqb,44,44.0,0.0,0
1iftfqb,45,45.0,0.0,0
1iftfqb,46,46.0,0.0,0
1iftfqb,47,47.0,0.0,0
1iftfqb,48,48.0,0.0,0
1iftfqb,49,49.0,0.0,0
1iftfqb,50,50.0,0.0,0
1iftfqb,51,51.0,0.0,0
1iftfqb,52,52.0,0.0,0
1iftfqb,53,53.0,0.0,0
1iftfqb,54,54.0,0.0,0
1iftfqb,55,55.0,0.0,0
1iftfqb,56,56.0,1.0,0
1iftfqb,57,57.0,-1.0,0
1iftfqb,58,58.0,0.0,0
1iftfqb,59,59.0,-1.0,0
1iftfqb,60,60.0,0.0,0
1iftfqb,61,61.0,0.0,0
1iftfqb,62,62.0,0.0,0
1iftfqb,63,63.0,0.0,0
1iftfqb,64,64.0,-1.0,0
1iftfqb,65,65.0,0.0,0
1iftfqb,66,66.0,0.0,0
1iftfqb,67,67.0,0.0,0
1iftfqb,68,68.0,0.0,0
1iftfqb,69,69.0,0.0,0
1iftfqb,70,70.0,0.0,0
1iftfqb,71,71.0,0.0,0
1iftfqb,72,72.0,0.0,0
1iftfqb,73,73.0,0.0,0
1iftfqb,74,74.0,1.0,0
1iftfqb,75,75.0,-1.0,0
1iftfqb,76,76.0,0.0,0
1iftfqb,77,77.0,0.0,0
1iftfqb,78,78.0,0.0,0
1iftfqb,79,79.0,-1.0,0
1iftfqb,80,80.0,-1.0,0
1iftfqb,81,81.0,0.0,0
1iftfqb,82,82.0,0.0,0
1iftfqb,83,83.0,0.0,0
1iftfqb,84,84.0,0.0,0
1iftfqb,85,85.0,0.0,0
1iftfqb,86,86.0,0.0,0
1iftfqb,87,87.0,0.0,0
1iftfqb,88,88.0,-1.0,0
1iftfqb,89,89.0,0.0,0
1iftfqb,90,90.0,-1.0,0
1iftfqb,91,91.0,-1.0,0
1iftfqb,92,92.0,0.0,0
1iftfqb,93,93.0,0.0,0
1iftfqb,94,94.0,0.0,0
1iftfqb,95,95.0,0.0,0
1iftfqb,96,96.0,0.0,0
1iftfqb,97,97.0,0.0,0
1iftfqb,98,98.0,0.0,0
1iftfqb,99,99.0,0.0,0
1iftfqb,100,100.0,0.0,0
1iftfqb,101,101.0,0.0,0
1iftfqb,102,102.0,0.0,0
1iftfqb,103,103.0,0.0,0
1iftfqb,104,104.0,0.0,0
1iftfqb,105,105.0,0.0,0
1iftfqb,106,106.0,0.0,0
1iftfqb,107,107.0,0.0,0
1iftfqb,108,108.0,0.0,0
1iftfqb,109,109.0,0.0,0
1iftfqb,110,110.0,1.0,0
1iftfqb,111,111.0,1.0,0
1iftfqb,112,112.0,0.0,0
1iftfqb,113,113.0,0.0,0
1iftfqb,114,114.0,0.0,0
1iftfqb,115,115.0,0.0,0
1iftfqb,116,116.0,0.0,0
1iftfqb,117,117.0,-1.0,0
1iftfqb,118,118.0,-1.0,0
1iftfqb,119,119.0,0.0,0
1iftfqb,120,120.0,0.0,0
1iftfqb,121,121.0,0.0,0
1iftfqb,122,122.0,0.0,0
1iftfqb,123,123.0,0.0,0
1iftfqb,124,124.0,0.0,0
1iftfqb,125,125.0,0.0,0
1iftfqb,126,126.0,0.0,0
1iftfqb,127,127.0,0.0,0
1iftfqb,128,128.0,-1.0,0
1iftfqb,129,129.0,0.0,0
1iftfqb,130,130.0,0.0,0
1iftfqb,131,131.0,0.0,0
1iftfqb,132,132.0,-1.0,0
1iftfqb,133,133.0,-1.0,0
1iftfqb,134,134.0,-1.0,0
1iftfqb,135,135.0,0.0,0
1iftfqb,136,136.0,0.0,0
1iftfqb,137,137.0,0.0,0
1iftfqb,138,138.0,0.0,0
1iftfqb,139,139.0,0.0,0
1iftfqb,140,140.0,0.0,0
1iftfqb,141,141.0,0.0,0
1iftfqb,142,142.0,0.0,0
1iftfqb,143,143.0,-1.0,0
1iftfqb,144,144.0,0.0,0
1iftfqb,145,145.0,0.0,0
1iftfqb,146,146.0,-1.0,0
1iftfqb,147,147.0,0.0,0
1iftfqb,148,148.0,1.0,0
1iftfqb,149,149.0,-1.0,0
1iftfqb,150,150.0,0.0,0
1iftfqb,151,151.0,0.0,0
1iftfqb,152,152.0,0.0,0
1iftfqb,153,153.0,0.0,0
1iftfqb,154,154.0,0.0,0
1iftfqb,155,155.0,0.0,0
1iftfqb,156,156.0,-1.0,0
1iftfqb,157,157.0,0.0,0
1iftfqb,158,158.0,0.0,0
1iftfqb,159,159.0,0.0,0
1iftfqb,160,160.0,0.0,0
1iftfqb,161,161.0,-1.0,0
1iftfqb,162,162.0,0.0,0
1iftfqb,163,163.0,0.0,0
1iftfqb,164,164.0,0.0,0
1iftfqb,165,165.0,0.0,0
1iftfqb,166,166.0,0.0,0
1iftfqb,167,167.0,0.0,0
1iftfqb,168,168.0,0.0,0
1iftfqb,169,169.0,0.0,0
1iftfqb,170,170.0,0.0,0
1iftfqb,171,171.0,0.0,0
1iftfqb,172,172.0,0.0,0
1iftfqb,173,173.0,0.0,0
1iftfqb,174,174.0,0.0,0
1iftfqb,175,175.0,0.0,0
1iftfqb,176,176.0,0.0,0
1iftfqb,177,177.0,0.0,0
1iftfqb,178,178.0,0.0,0
1iftfqb,179,179.0,0.0,0
1iftfqb,180,180.0,0.0,0
1igk67i,0,0.0,1.0,0
1igk67i,1,1.0,1.0,0
1igk67i,2,2.0,0.0,0
1igk67i,3,3.0,0.0,0
1igk67i,4,4.0,1.0,0
1igk67i,5,5.0,1.0,0
1igk67i,6,6.0,0.0,0
1igk67i,7,7.0,0.0,0
1igk67i,8,8.0,0.0,0
1igk67i,9,9.0,0.0,0
1igk67i,10,10.0,0.0,0
1igk67i,11,11.0,1.0,0
1igk67i,12,12.0,0.0,0
1igk67i,13,13.0,1.0,0
1igk67i,14,14.0,-1.0,0
1igk67i,15,15.0,1.0,0
1igk67i,16,16.0,1.0,0
1igk67i,17,17.0,0.0,0
1igk67i,18,18.0,0.0,0
1igk67i,19,19.0,-1.0,0
1igk67i,20,20.0,-1.0,0
1igk67i,21,21.0,1.0,0
1igk67i,22,22.0,1.0,0
1igk67i,23,23.0,1.0,0
1igk67i,24,24.0,-1.0,0
1igk67i,25,25.0,0.0,0
1igk67i,26,26.0,0.0,0
1igk67i,27,27.0,0.0,0
1igk67i,28,28.0,0.0,0
1igk67i,29,29.0,1.0,0
1igk67i,30,30.0,1.0,0
1igk67i,31,31.0,0.0,0
1igk67i,32,32.0,0.0,0
1igk67i,33,33.0,0.0,0
1igk67i,34,34.0,0.0,0
1igk67i,35,35.0,0.0,0
1igk67i,36,36.0,0.0,0
1igk67i,37,37.0,0.0,0
1igk67i,38,38.0,1.0,0
1igk67i,39,39.0,0.0,0
1igk67i,40,40.0,1.0,0
1igvjx0,0,0.0,0.0,0
1igvjx0,1,1.0,-1.0,0
1il7a7q,0,0.0,0.0,0
1il7a7q,1,1.0,1.0,0
1il7a7q,2,2.0,-1.0,0
1il7a7q,3,3.0,0.0,0
1il7a7q,4,4.0,-1.0,0
1il7a7q,5,5.0,0.0,0
1il7a7q,6,6.0,-1.0,0
1il7a7q,7,7.0,-1.0,0
1il7a7q,8,8.0,-1.0,0
1il7a7q,9,9.0,1.0,0
1il7a7q,10,10.0,-1.0,0
1il7a7q,11,11.0,1.0,0
1il7a7q,12,12.0,0.0,0
1il7a7q,13,13.0,1.0,0
1il7a7q,14,14.0,0.0,0
1il7a7q,15,15.0,0.0,0
1il7a7q,16,16.0,1.0,0
1il7a7q,17,17.0,1.0,0
1il7a7q,18,18.0,1.0,0
1il7a7q,19,19.0,1.0,0
1il7a7q,20,20.0,0.0,0
1il7a7q,21,21.0,1.0,0
1il7a7q,22,22.0,-1.0,0
1il7a7q,23,23.0,0.0,0
1il7a7q,24,24.0,0.0,0
1il7a7q,25,25.0,-1.0,0
1il7a7q,26,26.0,0.0,0
1il7a7q,27,27.0,0.0,0
1il7a7q,28,28.0,1.0,0
1il7a7q,29,29.0,0.0,0
1il7a7q,30,30.0,1.0,0
1il7a7q,31,31.0,0.0,0
1il7a7q,32,32.0,0.0,0
1il7a7q,33,33.0,0.0,0
1il7a7q,34,34.0,0.0,0
1il7a7q,35,35.0,1.0,0
1il7a7q,36,36.0,-1.0,0
1il7a7q,37,37.0,-1.0,0
1il7a7q,38,38.0,0.0,0
1il7a7q,39,39.0,-1.0,0
1il7a7q,40,40.0,-1.0,0
1il7a7q,41,41.0,1.0,0
1il7a7q,42,42.0,-1.0,0
1il7a7q,43,43.0,0.0,0
1il7a7q,44,44.0,0.0,0
1il7a7q,45,45.0,0.0,0
1il7a7q,46,46.0,1.0,0
1il7a7q,47,47.0,0.0,0
1il7a7q,48,48.0,1.0,0
1il7a7q,49,49.0,1.0,0
1il7a7q,50,50.0,1.0,0
1il7a7q,51,51.0,1.0,0
1il7a7q,52,52.0,-1.0,0
1il7a7q,53,53.0,-1.0,0
1il7a7q,54,54.0,-1.0,0
1il7a7q,55,55.0,0.0,0
1il7a7q,56,56.0,0.0,0
1il7a7q,57,57.0,1.0,0
1il7a7q,58,58.0,0.0,0
1il7a7q,59,59.0,-1.0,0
1il7a7q,60,60.0,0.0,0
1il7a7q,61,61.0,0.0,0
1il7a7q,62,62.0,0.0,0
1il7a7q,63,63.0,0.0,0
1il7a7q,64,64.0,1.0,0
1il7a7q,65,65.0,-1.0,0
1il7a7q,66,66.0,0.0,0
1il7a7q,67,67.0,-1.0,0
1il7a7q,68,68.0,-1.0,0
1il7a7q,69,69.0,1.0,0
1il7a7q,70,70.0,0.0,0
1il7a7q,71,71.0,0.0,0
1il7a7q,72,72.0,0.0,0
1il7a7q,73,73.0,0.0,0
1il7a7q,74,74.0,0.0,0
1il7a7q,75,75.0,0.0,0
1il7a7q,76,76.0,-1.0,0
1il7a7q,77,77.0,-1.0,0
1il7a7q,78,78.0,0.0,0
1il7a7q,79,79.0,1.0,0
1il7a7q,80,80.0,1.0,0
1il7a7q,81,81.0,0.0,0
1il7a7q,82,82.0,0.0,0
1il7a7q,83,83.0,-1.0,0
1il7a7q,84,84.0,0.0,0
1il7a7q,85,85.0,-1.0,0
1im52z6,0,0.0,-1.0,0
